Year,Month,Day,Hour,Minute,All,Optimal,Price
2015,1,1,1,0,0,0,47.252015,1,1,1,30,0,0,37.1
2015,1,1,2,0,0,0,34.86
2015,1,1,2,30,0,0,32.9
2015,1,1,3,0,0,0,31.63
2015,1,1,3,30,0,0,30.9
2015,1,1,4,0,0,0,31.6
2015,1,1,4,30,1.71E-05,5.17E-06,28.69
2015,1,1,5,0,3.42E-05,1.03E-05,27.96
2015,1,1,5,30,0.003075369,0.004592791,26.39
2015,1,1,6,0,0.006116503,0.009175251,24.56
2015,1,1,6,30,0.028897469,0.033981244,26.75
2015,1,1,7,0,0.051678435,0.058787238,27.96
2015,1,1,7,30,0.097607019,0.106778777,29.96
2015,1,1,8,0,0.143535602,0.154770317,29.86
2015,1,1,8,30,0.179567913,0.196202583,31.11
2015,1,1,9,0,0.215600224,0.237634849,33.08
2015,1,1,9,30,0.232803801,0.264235908,33.79
2015,1,1,10,0,0.250007378,0.290836967,35.07
2015,1,1,10,30,0.258922741,0.289223608,37.33
2015,1,1,11,0,0.267838104,0.287610249,44.16
2015,1,1,11,30,0.264751333,0.284260393,38.83
2015,1,1,12,0,0.261664561,0.280910538,40.1
2015,1,1,12,30,0.260959412,0.286708943,37.32
2015,1,1,13,0,0.260254263,0.292507348,41.42
2015,1,1,13,30,0.260681031,0.283424307,45.62
2015,1,1,14,0,0.2611078,0.274341266,93.79
2015,1,1,14,30,0.253058446,0.261475451,221.18
2015,1,1,15,0,0.245009092,0.248609637,195.9
2015,1,1,15,30,0.217623189,0.212202026,270.47
2015,1,1,16,0,0.190237287,0.175794416,299.67
2015,1,1,16,30,0.150230457,0.136055935,296.95
2015,1,1,17,0,0.110223628,0.096317454,299.6
2015,1,1,17,30,0.073134832,0.063191657,299.6
2015,1,1,18,0,0.036046037,0.030065861,133.67
2015,1,1,18,30,0.019058947,0.016237741,92.57
2015,1,1,19,0,0.002071858,0.002409621,52.34
2015,1,1,19,30,0.001035929,0.00120481,64.03
2015,1,1,20,0,0,0,159.9
2015,1,1,20,30,0,0,58.92
2015,1,1,21,0,0,0,32.49
2015,1,1,21,30,0,0,41.63
2015,1,1,22,0,0,0,40.35
2015,1,1,22,30,0,0,39.86
2015,1,1,23,0,0,0,36.82
2015,1,1,23,30,0,0,37.43
2015,1,2,0,0,0,0,35.97
2015,1,2,0,30,0,0,39.06
2015,1,2,1,0,0,0,37.78
2015,1,2,1,30,0,0,32.41
2015,1,2,2,0,0,0,32.04
2015,1,2,2,30,0,0,28.87
2015,1,2,3,0,0,0,34.22
2015,1,2,3,30,0,0,39.14
2015,1,2,4,0,0,0,36.05
2015,1,2,4,30,3.88E-05,2.46E-05,32.26
2015,1,2,5,0,7.77E-05,4.92E-05,27.96
2015,1,2,5,30,0.007658317,0.007462302,29.05
2015,1,2,6,0,0.015238972,0.01487543,29.91
2015,1,2,6,30,0.041462791,0.044441641,35.99
2015,1,2,7,0,0.067686611,0.074007853,37.01
2015,1,2,7,30,0.098399382,0.109885328,37.22
2015,1,2,8,0,0.129112152,0.145762803,39.13
2015,1,2,8,30,0.157239361,0.171838998,125.11
2015,1,2,9,0,0.18536657,0.197915193,46.94
2015,1,2,9,30,0.220986916,0.216357346,52.94
2015,1,2,10,0,0.256607263,0.234799499,181.16
2015,1,2,10,30,0.274233368,0.258082785,280.25
2015,1,2,11,0,0.291859473,0.281366072,264.5
2015,1,2,11,30,0.299174244,0.289722042,146.14
2015,1,2,12,0,0.306489016,0.298078012,223.69
2015,1,2,12,30,0.305624467,0.295732335,299.63
2015,1,2,13,0,0.304759919,0.293386657,299.8
2015,1,2,13,30,0.292232072,0.290435737,299.77
2015,1,2,14,0,0.279704226,0.287484816,299.73
2015,1,2,14,30,0.234054092,0.236589224,299.6
2015,1,2,15,0,0.188403959,0.185693633,299.63
2015,1,2,15,30,0.149358971,0.145935453,131.74
2015,1,2,16,0,0.110313983,0.106177273,148.35
2015,1,2,16,30,0.081530349,0.079294145,173.44
2015,1,2,17,0,0.052746715,0.052411017,159.86
2015,1,2,17,30,0.040688413,0.0392325,64.67
2015,1,2,18,0,0.028630112,0.026053984,50.75
2015,1,2,18,30,0.015715474,0.01444136,52.67
2015,1,2,19,0,0.002800836,0.002828736,50.02
2015,1,2,19,30,0.001400418,0.001414368,79.02
2015,1,2,20,0,0,0,45.16
2015,1,2,20,30,0,0,52.12
2015,1,2,21,0,0,0,53.36
2015,1,2,21,30,0,0,50.45
2015,1,2,22,0,0,0,36.1
2015,1,2,22,30,0,0,41.04
2015,1,2,23,0,0,0,46.39
2015,1,2,23,30,0,0,44.81
2015,1,3,0,0,0,0,38.71
2015,1,3,0,30,0,0,40.11
2015,1,3,1,0,0,0,35.53
2015,1,3,1,30,0,0,32.67
2015,1,3,2,0,0,0,31.71
2015,1,3,2,30,0,0,28.69
2015,1,3,3,0,0,0,27.96
2015,1,3,3,30,0,0,29.64
2015,1,3,4,0,0,0,25.56
2015,1,3,4,30,2.30E-05,2.20E-06,27.96
2015,1,3,5,0,4.59E-05,4.40E-06,28.33
2015,1,3,5,30,0.005148643,0.00483318,21.85
2015,1,3,6,0,0.010251349,0.009661965,24.94
2015,1,3,6,30,0.027531001,0.027938949,27.83
2015,1,3,7,0,0.044810653,0.046215934,28.03
2015,1,3,7,30,0.064760531,0.066849675,29.92
2015,1,3,8,0,0.08471041,0.087483417,32.13
2015,1,3,8,30,0.09898371,0.10207874,35.96
2015,1,3,9,0,0.113257011,0.116674063,44.49
2015,1,3,9,30,0.15424678,0.157130896,44.58
2015,1,3,10,0,0.19523655,0.19758773,42.98
2015,1,3,10,30,0.226579251,0.233007386,47.86
2015,1,3,11,0,0.257921952,0.268427042,46.83
2015,1,3,11,30,0.275025484,0.28593345,41.96
2015,1,3,12,0,0.292129017,0.303439859,41.84
2015,1,3,12,30,0.298241098,0.311190138,38.56
2015,1,3,13,0,0.304353178,0.318940417,41.05
2015,1,3,13,30,0.294282311,0.308726395,41.96
2015,1,3,14,0,0.284211445,0.298512373,42.43
2015,1,3,14,30,0.2682888,0.284337998,43.83
2015,1,3,15,0,0.252366156,0.270163623,44.65
2015,1,3,15,30,0.213392327,0.222191057,46.17
2015,1,3,16,0,0.174418499,0.174218492,48.61
2015,1,3,16,30,0.125383152,0.121057313,42.82
2015,1,3,17,0,0.076347805,0.067896133,87.17
2015,1,3,17,30,0.052419863,0.047895064,38.99
2015,1,3,18,0,0.028491921,0.027893995,38.45
2015,1,3,18,30,0.016443086,0.016434911,34.24
2015,1,3,19,0,0.004394251,0.004975827,41.9
2015,1,3,19,30,0.002197125,0.002487913,41.96
2015,1,3,20,0,0,0,44.45
2015,1,3,20,30,0,0,49.68
2015,1,3,21,0,0,0,42.51
2015,1,3,21,30,0,0,38.92
2015,1,3,22,0,0,0,33.89
2015,1,3,22,30,0,0,34.7
2015,1,3,23,0,0,0,29.71
2015,1,3,23,30,0,0,29.15
2015,1,4,0,0,0,0,27.41
2015,1,4,0,30,0,0,28.89
2015,1,4,1,0,0,0,27.75
2015,1,4,1,30,0,0,24.61
2015,1,4,2,0,0,0,25.6
2015,1,4,2,30,0,0,22.67
2015,1,4,3,0,0,0,22.38
2015,1,4,3,30,0,0,20.32
2015,1,4,4,0,0,0,20.14
2015,1,4,4,30,1.43E-05,7.54E-06,21.52
2015,1,4,5,0,2.85E-05,1.51E-05,18.96
2015,1,4,5,30,0.006187542,0.006253119,18.96
2015,1,4,6,0,0.012346536,0.012491157,18.96
2015,1,4,6,30,0.033891202,0.03659776,19.6
2015,1,4,7,0,0.055435868,0.060704363,23.52
2015,1,4,7,30,0.089100692,0.095237987,26.07
2015,1,4,8,0,0.122765515,0.129771612,26.1
2015,1,4,8,30,0.148318614,0.153669182,28.05
2015,1,4,9,0,0.173871712,0.177566753,30.15
2015,1,4,9,30,0.202593018,0.213574814,30.44
2015,1,4,10,0,0.231314325,0.249582875,32.64
2015,1,4,10,30,0.239542199,0.252387024,32.74
2015,1,4,11,0,0.247770073,0.255191173,34.04
2015,1,4,11,30,0.26598761,0.26786853,35.13
2015,1,4,12,0,0.284205148,0.280545887,39.11
2015,1,4,12,30,0.280916244,0.273920658,39.56
2015,1,4,13,0,0.27762734,0.267295429,41.87
2015,1,4,13,30,0.276518714,0.270737637,84.78
2015,1,4,14,0,0.275410088,0.274179845,80.29
2015,1,4,14,30,0.272484982,0.270946798,38.82
2015,1,4,15,0,0.269559876,0.267713752,42.85
2015,1,4,15,30,0.239932121,0.231696654,45.05
2015,1,4,16,0,0.210304366,0.195679557,47.97
2015,1,4,16,30,0.162452011,0.147750148,49.9
2015,1,4,17,0,0.114599656,0.099820739,49.91
2015,1,4,17,30,0.08080327,0.069352299,42.71
2015,1,4,18,0,0.047006884,0.03888386,40.76
2015,1,4,18,30,0.026689948,0.022329243,42.99
2015,1,4,19,0,0.006373012,0.005774627,43.83
2015,1,4,19,30,0.003186506,0.002887313,37
2015,1,4,20,0,0,0,36.07
2015,1,4,20,30,0,0,35.57
2015,1,4,21,0,0,0,31.89
2015,1,4,21,30,0,0,32.2
2015,1,4,22,0,0,0,29.13
2015,1,4,22,30,0,0,32.41
2015,1,4,23,0,0,0,28.03
2015,1,4,23,30,0,0,28.57
2015,1,5,0,0,0,0,28.49
2015,1,5,0,30,0,0,28.99
2015,1,5,1,0,0,0,30.16
2015,1,5,1,30,0,0,23.31
2015,1,5,2,0,0,0,22.77
2015,1,5,2,30,0,0,23.68
2015,1,5,3,0,0,0,22.76
2015,1,5,3,30,0,0,25.01
2015,1,5,4,0,0,0,25.98
2015,1,5,4,30,2.12E-05,2.52E-06,26.5
2015,1,5,5,0,4.24E-05,5.05E-06,25.72
2015,1,5,5,30,0.005884102,0.00537835,25.77
2015,1,5,6,0,0.011725807,0.010751656,27.11
2015,1,5,6,30,0.038218457,0.040920716,28.08
2015,1,5,7,0,0.064711108,0.071089777,29.37
2015,1,5,7,30,0.084093583,0.091529694,31.89
2015,1,5,8,0,0.103476058,0.111969612,36.31
2015,1,5,8,30,0.115486222,0.12174054,40.16
2015,1,5,9,0,0.127496387,0.131511469,36.07
2015,1,5,9,30,0.140315622,0.140787491,36.07
2015,1,5,10,0,0.153134858,0.150063514,37.94
2015,1,5,10,30,0.188548135,0.179260221,38.38
2015,1,5,11,0,0.223961412,0.208456928,41.36
2015,1,5,11,30,0.233280756,0.223121363,41.96
2015,1,5,12,0,0.242600101,0.237785798,41.2
2015,1,5,12,30,0.213234271,0.214256755,41.96
2015,1,5,13,0,0.183868441,0.190727713,41.96
2015,1,5,13,30,0.181588531,0.17770371,41.77
2015,1,5,14,0,0.179308623,0.164679707,41.51
2015,1,5,14,30,0.166180408,0.152561093,42.33
2015,1,5,15,0,0.153052194,0.140442479,44.57
2015,1,5,15,30,0.134878148,0.124995171,42.37
2015,1,5,16,0,0.116704102,0.109547862,49.48
2015,1,5,16,30,0.091333857,0.086221911,53.35
2015,1,5,17,0,0.065963613,0.06289596,49.45
2015,1,5,17,30,0.047399187,0.045019374,43.45
2015,1,5,18,0,0.028834762,0.027142789,37.68
2015,1,5,18,30,0.016148979,0.015378655,33.42
2015,1,5,19,0,0.003463196,0.003614522,32.81
2015,1,5,19,30,0.001731598,0.001807261,34.75
2015,1,5,20,0,0,0,34.85
2015,1,5,20,30,0,0,33.01
2015,1,5,21,0,0,0,31.02
2015,1,5,21,30,0,0,28.65
2015,1,5,22,0,0,0,26.53
2015,1,5,22,30,0,0,28.09
2015,1,5,23,0,0,0,28.12
2015,1,5,23,30,0,0,28.68
2015,1,6,0,0,0,0,26.5
2015,1,6,0,30,0,0,25.16
2015,1,6,1,0,0,0,26.07
2015,1,6,1,30,0,0,22.89
2015,1,6,2,0,0,0,21.27
2015,1,6,2,30,0,0,21.25
2015,1,6,3,0,0,0,20.31
2015,1,6,3,30,0,0,19.63
2015,1,6,4,0,0,0,20.01
2015,1,6,4,30,2.25E-05,7.12E-06,24.58
2015,1,6,5,0,4.51E-05,1.42E-05,23.98
2015,1,6,5,30,0.006154132,0.006036265,24.75
2015,1,6,6,0,0.012263168,0.012058297,26.7
2015,1,6,6,30,0.035984857,0.03463949,29.64
2015,1,6,7,0,0.059706546,0.057220684,33.09
2015,1,6,7,30,0.102794848,0.098741469,35.35
2015,1,6,8,0,0.145883149,0.140262254,36.48
2015,1,6,8,30,0.184301227,0.182528673,36.7
2015,1,6,9,0,0.222719305,0.224795093,42.85
2015,1,6,9,30,0.250067204,0.243996882,41.62
2015,1,6,10,0,0.277415104,0.263198671,43.34
2015,1,6,10,30,0.299336167,0.283203422,49.94
2015,1,6,11,0,0.321257231,0.303208174,54.03
2015,1,6,11,30,0.327494867,0.315250302,58.12
2015,1,6,12,0,0.333732504,0.327292431,54.54
2015,1,6,12,30,0.335256837,0.330994554,49.4
2015,1,6,13,0,0.33678117,0.334696678,57.33
2015,1,6,13,30,0.316580455,0.313375844,55.48
2015,1,6,14,0,0.29637974,0.29205501,65.51
2015,1,6,14,30,0.274556339,0.265943947,51.47
2015,1,6,15,0,0.252732937,0.239832884,76.94
2015,1,6,15,30,0.22900152,0.215415494,50.1
2015,1,6,16,0,0.205270103,0.190998104,64.88
2015,1,6,16,30,0.165781466,0.150061193,95.34
2015,1,6,17,0,0.126292829,0.109124282,54.05
2015,1,6,17,30,0.086774889,0.072726854,46.33
2015,1,6,18,0,0.04725695,0.036329427,42.22
2015,1,6,18,30,0.026588879,0.020634855,40.55
2015,1,6,19,0,0.005920809,0.004940284,45.75
2015,1,6,19,30,0.002960404,0.002470142,44.23
2015,1,6,20,0,0,0,46.69
2015,1,6,20,30,0,0,43.23
2015,1,6,21,0,0,0,38.96
2015,1,6,21,30,0,0,34.24
2015,1,6,22,0,0,0,33.71
2015,1,6,22,30,0,0,34.79
2015,1,6,23,0,0,0,36.09
2015,1,6,23,30,0,0,35.98
2015,1,7,0,0,0,0,38.83
2015,1,7,0,30,0,0,38.4
2015,1,7,1,0,0,0,36.43
2015,1,7,1,30,0,0,33.86
2015,1,7,2,0,0,0,34.25
2015,1,7,2,30,0,0,31.73
2015,1,7,3,0,0,0,29.25
2015,1,7,3,30,0,0,29.57
2015,1,7,4,0,0,0,30.36
2015,1,7,4,30,1.13E-05,8.32E-07,41.79
2015,1,7,5,0,2.25E-05,1.66E-06,35.14
2015,1,7,5,30,0.006363683,0.005144044,38.89
2015,1,7,6,0,0.012704835,0.010286423,41.29
2015,1,7,6,30,0.030135564,0.031332316,43.9
2015,1,7,7,0,0.047566294,0.05237821,40.3
2015,1,7,7,30,0.067872374,0.076145758,48.31
2015,1,7,8,0,0.088178453,0.099913306,55.11
2015,1,7,8,30,0.086195173,0.093880157,90.14
2015,1,7,9,0,0.084211893,0.087847009,74.86
2015,1,7,9,30,0.087387616,0.095092361,62.37
2015,1,7,10,0,0.09056334,0.102337713,64.17
2015,1,7,10,30,0.12221372,0.128380285,79.33
2015,1,7,11,0,0.1538641,0.154422857,73.15
2015,1,7,11,30,0.18082839,0.173637804,51.81
2015,1,7,12,0,0.20779268,0.192852751,78.45
2015,1,7,12,30,0.19685414,0.184811817,84.79
2015,1,7,13,0,0.1859156,0.176770884,139.83
2015,1,7,13,30,0.172298859,0.163768775,147.61
2015,1,7,14,0,0.158682118,0.150766666,178.23
2015,1,7,14,30,0.153161686,0.144847766,53.92
2015,1,7,15,0,0.147641253,0.138928866,91.62
2015,1,7,15,30,0.142219695,0.136030601,259.99
2015,1,7,16,0,0.136798137,0.133132336,170.87
2015,1,7,16,30,0.119613891,0.114086394,53.53
2015,1,7,17,0,0.102429645,0.095040453,74.84
2015,1,7,17,30,0.074987014,0.066073003,62.92
2015,1,7,18,0,0.047544384,0.037105553,70.7
2015,1,7,18,30,0.026896603,0.020899279,49.26
2015,1,7,19,0,0.006248822,0.004693006,55.51
2015,1,7,19,30,0.003124411,0.002346503,55.4
2015,1,7,20,0,0,0,47.18
2015,1,7,20,30,0,0,44.34
2015,1,7,21,0,0,0,48.12
2015,1,7,21,30,0,0,41.45
2015,1,7,22,0,0,0,37.15
2015,1,7,22,30,0,0,49.52
2015,1,7,23,0,0,0,44.66
2015,1,7,23,30,0,0,42.69
2015,1,8,0,0,0,0,45.24
2015,1,8,0,30,0,0,45.13
2015,1,8,1,0,0,0,47.25
2015,1,8,1,30,0,0,35.1
2015,1,8,2,0,0,0,34.4
2015,1,8,2,30,0,0,27.38
2015,1,8,3,0,0,0,27.96
2015,1,8,3,30,0,0,27.96
2015,1,8,4,0,0,0,27.96
2015,1,8,4,30,1.60E-05,5.55E-07,32.36
2015,1,8,5,0,3.21E-05,1.11E-06,28.05
2015,1,8,5,30,0.006830313,0.006348451,32.67
2015,1,8,6,0,0.013628551,0.012695792,33.69
2015,1,8,6,30,0.03334866,0.034262847,43.47
2015,1,8,7,0,0.05306877,0.055829902,45.53
2015,1,8,7,30,0.066487121,0.075746591,46.73
2015,1,8,8,0,0.079905473,0.095663281,53.28
2015,1,8,8,30,0.121133857,0.135668593,58.27
2015,1,8,9,0,0.162362241,0.175673905,58.27
2015,1,8,9,30,0.197611953,0.203368973,56.25
2015,1,8,10,0,0.232861666,0.231064041,64.34
2015,1,8,10,30,0.245296538,0.243691173,79.88
2015,1,8,11,0,0.25773141,0.256318306,77.04
2015,1,8,11,30,0.27397795,0.268567051,67.37
2015,1,8,12,0,0.290224491,0.280815797,66.93
2015,1,8,12,30,0.265758247,0.254996431,73.41
2015,1,8,13,0,0.241292003,0.229177065,71.12
2015,1,8,13,30,0.212662885,0.207032276,69.13
2015,1,8,14,0,0.184033768,0.184887488,72.65
2015,1,8,14,30,0.161590397,0.169211868,104.55
2015,1,8,15,0,0.139147026,0.153536248,74.82
2015,1,8,15,30,0.133755967,0.145171942,78.72
2015,1,8,16,0,0.128364909,0.136807637,62.79
2015,1,8,16,30,0.101875604,0.103653293,55.28
2015,1,8,17,0,0.075386299,0.070498949,55.42
2015,1,8,17,30,0.053987048,0.048890477,51.62
2015,1,8,18,0,0.032587796,0.027282005,46.48
2015,1,8,18,30,0.019128421,0.016259033,46.38
2015,1,8,19,0,0.005669046,0.005236061,44.8
2015,1,8,19,30,0.002834523,0.00261803,44.91
2015,1,8,20,0,0,0,54.25
2015,1,8,20,30,0,0,53.83
2015,1,8,21,0,0,0,41.64
2015,1,8,21,30,0,0,36.17
2015,1,8,22,0,0,0,33.4
2015,1,8,22,30,0,0,45.13
2015,1,8,23,0,0,0,27.8
2015,1,8,23,30,0,0,33.36
2015,1,9,0,0,0,0,33.45
2015,1,9,0,30,0,0,38.1
2015,1,9,1,0,0,0,37.68
2015,1,9,1,30,0,0,30.13
2015,1,9,2,0,0,0,28.73
2015,1,9,2,30,0,0,29.68
2015,1,9,3,0,0,0,30.68
2015,1,9,3,30,0,0,30.31
2015,1,9,4,0,0,0,30.04
2015,1,9,4,30,8.03E-06,9.71E-07,31.68
2015,1,9,5,0,1.61E-05,1.94E-06,29.67
2015,1,9,5,30,0.006996157,0.005130395,31.99
2015,1,9,6,0,0.013976254,0.010258847,33.91
2015,1,9,6,30,0.046265964,0.040752858,37.62
2015,1,9,7,0,0.078555675,0.071246869,40.92
2015,1,9,7,30,0.121067286,0.114736984,36.23
2015,1,9,8,0,0.163578898,0.158227099,43.17
2015,1,9,8,30,0.197273813,0.187454352,45.58
2015,1,9,9,0,0.230968729,0.216681606,53.96
2015,1,9,9,30,0.255599149,0.238436182,44.97
2015,1,9,10,0,0.280229568,0.260190758,45.64
2015,1,9,10,30,0.301404879,0.280613267,53.15
2015,1,9,11,0,0.32258019,0.301035777,64.84
2015,1,9,11,30,0.32760665,0.308786028,65.36
2015,1,9,12,0,0.33263311,0.31653628,54.58
2015,1,9,12,30,0.332605279,0.309213421,55.6
2015,1,9,13,0,0.332577449,0.301890562,60.78
2015,1,9,13,30,0.318065334,0.295120623,59.22
2015,1,9,14,0,0.303553221,0.288350685,54.7
2015,1,9,14,30,0.278040684,0.265083914,55.32
2015,1,9,15,0,0.252528148,0.241817144,57.17
2015,1,9,15,30,0.2282251,0.217129543,44.53
2015,1,9,16,0,0.203922051,0.192441943,42.01
2015,1,9,16,30,0.158574814,0.149483644,40.29
2015,1,9,17,0,0.113227578,0.106525346,40.96
2015,1,9,17,30,0.076561587,0.06914287,31.74
2015,1,9,18,0,0.039895597,0.031760395,33.58
2015,1,9,18,30,0.021927034,0.017925338,32.25
2015,1,9,19,0,0.003958471,0.004090282,32.58
2015,1,9,19,30,0.001979236,0.002045141,33.24
2015,1,9,20,0,0,0,32.82
2015,1,9,20,30,0,0,32.81
2015,1,9,21,0,0,0,28.82
2015,1,9,21,30,0,0,30.05
2015,1,9,22,0,0,0,28.7
2015,1,9,22,30,0,0,33.57
2015,1,9,23,0,0,0,21.91
2015,1,9,23,30,0,0,30.42
2015,1,10,0,0,0,0,31.23
2015,1,10,0,30,0,0,32.72
2015,1,10,1,0,0,0,31.69
2015,1,10,1,30,0,0,27.48
2015,1,10,2,0,0,0,26.78
2015,1,10,2,30,0,0,24.29
2015,1,10,3,0,0,0,23.95
2015,1,10,3,30,0,0,25.87
2015,1,10,4,0,0,0,23.82
2015,1,10,4,30,5.29E-06,0,25.89
2015,1,10,5,0,1.06E-05,0,24.15
2015,1,10,5,30,0.004704757,0.004525778,19.59
2015,1,10,6,0,0.009398943,0.009051556,18.84
2015,1,10,6,30,0.037205333,0.036750379,20.4
2015,1,10,7,0,0.065011723,0.064449202,24.58
2015,1,10,7,30,0.101935614,0.102742552,27.03
2015,1,10,8,0,0.138859505,0.141035903,27.98
2015,1,10,8,30,0.183678058,0.187970324,30.05
2015,1,10,9,0,0.228496612,0.234904746,32.07
2015,1,10,9,30,0.261551416,0.262248318,31.59
2015,1,10,10,0,0.294606221,0.28959189,32.34
2015,1,10,10,30,0.306420802,0.297713939,30.83
2015,1,10,11,0,0.318235382,0.305835989,30.03
2015,1,10,11,30,0.325707886,0.31305015,29.31
2015,1,10,12,0,0.333180391,0.320264312,28.18
2015,1,10,12,30,0.339679366,0.327947649,31.91
2015,1,10,13,0,0.346178341,0.335630987,32.44
2015,1,10,13,30,0.335956515,0.327241089,32.47
2015,1,10,14,0,0.32573469,0.318851192,32.2
2015,1,10,14,30,0.301836127,0.297252832,32.02
2015,1,10,15,0,0.277937564,0.275654472,32.27
2015,1,10,15,30,0.24671642,0.240468989,30.29
2015,1,10,16,0,0.215495276,0.205283506,31.99
2015,1,10,16,30,0.165620215,0.152966797,28.9
2015,1,10,17,0,0.115745155,0.100650087,33.14
2015,1,10,17,30,0.077217118,0.066857181,32.72
2015,1,10,18,0,0.038689082,0.033064276,31.67
2015,1,10,18,30,0.021276983,0.018635346,28.75
2015,1,10,19,0,0.003864885,0.004206417,28.11
2015,1,10,19,30,0.001932442,0.002103209,28.12
2015,1,10,20,0,0,0,30.25
2015,1,10,20,30,0,0,28.02
2015,1,10,21,0,0,0,27.88
2015,1,10,21,30,0,0,26.17
2015,1,10,22,0,0,0,25.39
2015,1,10,22,30,0,0,27.09
2015,1,10,23,0,0,0,22.07
2015,1,10,23,30,0,0,24.54
2015,1,11,0,0,0,0,23.06
2015,1,11,0,30,0,0,29.6
2015,1,11,1,0,0,0,29.94
2015,1,11,1,30,0,0,27.25
2015,1,11,2,0,0,0,24.38
2015,1,11,2,30,0,0,21.94
2015,1,11,3,0,0,0,23.1
2015,1,11,3,30,0,0,21.57
2015,1,11,4,0,0,0,19.09
2015,1,11,4,30,0,0,22.04
2015,1,11,5,0,0,0,19.4
2015,1,11,5,30,0.002753324,0.0035483,19.4
2015,1,11,6,0,0.005506648,0.007096599,18.96
2015,1,11,6,30,0.026633077,0.028131223,21.98
2015,1,11,7,0,0.047759505,0.049165847,25.57
2015,1,11,7,30,0.065488231,0.069720835,26.97
2015,1,11,8,0,0.083216957,0.090275822,27.96
2015,1,11,8,30,0.133021524,0.143913983,28.06
2015,1,11,9,0,0.182826091,0.197552144,31.08
2015,1,11,9,30,0.165425273,0.17006331,30.68
2015,1,11,10,0,0.148024456,0.142574477,22.46
2015,1,11,10,30,0.150681058,0.149689903,27.89
2015,1,11,11,0,0.153337661,0.156805328,28.05
2015,1,11,11,30,0.158563279,0.161813698,28.77
2015,1,11,12,0,0.163788897,0.166822068,28.51
2015,1,11,12,30,0.158875514,0.161039512,28.6
2015,1,11,13,0,0.153962131,0.155256957,28.45
2015,1,11,13,30,0.12880016,0.126484508,29.73
2015,1,11,14,0,0.103638188,0.097712059,28.67
2015,1,11,14,30,0.102351734,0.096561699,28.4
2015,1,11,15,0,0.10106528,0.095411339,28.99
2015,1,11,15,30,0.086733553,0.084013497,29.95
2015,1,11,16,0,0.072401826,0.072615655,28.66
2015,1,11,16,30,0.05825799,0.058512968,28.1
2015,1,11,17,0,0.044114155,0.044410282,28.13
2015,1,11,17,30,0.030227312,0.030442382,28.62
2015,1,11,18,0,0.01634047,0.016474482,28.16
2015,1,11,18,30,0.009305654,0.009843422,29.64
2015,1,11,19,0,0.002270839,0.003212364,28.39
2015,1,11,19,30,0.00113542,0.001606182,29.23
2015,1,11,20,0,0,0,28.23
2015,1,11,20,30,0,0,30.86
2015,1,11,21,0,0,0,29.29
2015,1,11,21,30,0,0,28.07
2015,1,11,22,0,0,0,27.35
2015,1,11,22,30,0,0,26.88
2015,1,11,23,0,0,0,26.81
2015,1,11,23,30,0,0,26.74
2015,1,12,0,0,0,0,27.4
2015,1,12,0,30,0,0,27.15
2015,1,12,1,0,0,0,24.63
2015,1,12,1,30,0,0,23.4
2015,1,12,2,0,0,0,21.53
2015,1,12,2,30,0,0,18.96
2015,1,12,3,0,0,0,18.96
2015,1,12,3,30,0,0,18.96
2015,1,12,4,0,0,0,22
2015,1,12,4,30,0,0,27.49
2015,1,12,5,0,0,0,27.97
2015,1,12,5,30,0.002356059,0.002668955,29.5
2015,1,12,6,0,0.004712119,0.005337909,28.37
2015,1,12,6,30,0.020856821,0.021398731,30.48
2015,1,12,7,0,0.037001524,0.037459552,36.35
2015,1,12,7,30,0.066459725,0.066431723,36.93
2015,1,12,8,0,0.095917926,0.095403893,40.93
2015,1,12,8,30,0.11409892,0.114138011,34.33
2015,1,12,9,0,0.132279914,0.13287213,36.11
2015,1,12,9,30,0.167222492,0.171534399,37.87
2015,1,12,10,0,0.202165071,0.210196669,36.5
2015,1,12,10,30,0.232791797,0.238196876,35.71
2015,1,12,11,0,0.263418523,0.266197083,36.72
2015,1,12,11,30,0.239205467,0.243773016,39.25
2015,1,12,12,0,0.214992411,0.221348949,38.18
2015,1,12,12,30,0.19031358,0.204981491,37.34
2015,1,12,13,0,0.16563475,0.188614033,37.38
2015,1,12,13,30,0.148706877,0.165273068,36.15
2015,1,12,14,0,0.131779005,0.141932104,39.82
2015,1,12,14,30,0.13126655,0.140574569,42.04
2015,1,12,15,0,0.130754096,0.139217034,42.69
2015,1,12,15,30,0.117032495,0.121820676,40.94
2015,1,12,16,0,0.103310893,0.104424318,41.45
2015,1,12,16,30,0.084562156,0.083543036,43.66
2015,1,12,17,0,0.06581342,0.062661754,44.62
2015,1,12,17,30,0.046092923,0.045486716,39.6
2015,1,12,18,0,0.026372426,0.028311678,39.2
2015,1,12,18,30,0.014968289,0.016348875,36.39
2015,1,12,19,0,0.003564152,0.004386073,39.27
2015,1,12,19,30,0.001782076,0.002193036,35.73
2015,1,12,20,0,0,0,38.96
2015,1,12,20,30,0,0,36.56
2015,1,12,21,0,0,0,33.54
2015,1,12,21,30,0,0,33.26
2015,1,12,22,0,0,0,29.53
2015,1,12,22,30,0,0,32.38
2015,1,12,23,0,0,0,32.14
2015,1,12,23,30,0,0,33.22
2015,1,13,0,0,0,0,32.14
2015,1,13,0,30,0,0,30.71
2015,1,13,1,0,0,0,33.77
2015,1,13,1,30,0,0,27.67
2015,1,13,2,0,0,0,27.81
